time,vt_average,vt_std_dev,vt_margin_of_error
33900000000.0,1.6224543209630923e-09,9.778471620024083e-10,1.916545219909424e-10
34000000000.0,1.5937556031764736e-09,9.645192528735757e-10,1.8904229980276893e-10
34100000000.0,1.5656237095707814e-09,9.513460725877143e-10,1.8646040391055478e-10
34200000000.0,1.5379633250987792e-09,9.383701346267962e-10,1.8391716680365224e-10
34300000000.0,1.510739271933134e-09,9.255331950090854e-10,1.8140117287140938e-10
34400000000.0,1.4840387011688597e-09,9.128251988292919e-10,1.789104513886026e-10
34500000000.0,1.4577655098644012e-09,9.003164957816857e-10,1.7645879064194116e-10
34600000000.0,1.431966385842599e-09,8.879639457654432e-10,1.7403773532703464e-10
34700000000.0,1.4066484649859445e-09,8.757248469530942e-10,1.7163891603949155e-10
34800000000.0,1.3817560730497207e-09,8.635960664767423e-10,1.6926171874848732e-10
34900000000.0,1.357316719789538e-09,8.516309306794914e-10,1.6691659522521306e-10
35000000000.0,1.3332701851166473e-09,8.398542209263081e-10,1.6460840252795096e-10
35100000000.0,1.3096258135085152e-09,8.282072627844616e-10,1.6232564067920448e-10
35200000000.0,1.2864331772884258e-09,8.166781520191977e-10,1.6006597649183547e-10
35300000000.0,1.2636334444707155e-09,8.052713977989954e-10,1.578302937466258e-10
35400000000.0,1.2405362295745257e-09,7.9491232362096e-10,1.5579995251641296e-10
35500000000.0,1.2168615844736062e-09,7.861371682839118e-10,1.5408005367447707e-10
35600000000.0,1.1931790107949273e-09,7.780451749521783e-10,1.5249405212514348e-10
35700000000.0,1.170937710379375e-09,7.686934024399785e-10,1.5066113839359117e-10
35800000000.0,1.150174624679598e-09,7.578077929549012e-10,1.4852759813953924e-10
35900000000.0,1.1297571657876967e-09,7.470697584885792e-10,1.4642298205766514e-10
36000000000.0,1.109664563064516e-09,7.364471282309339e-10,1.443409847850581e-10
36100000000.0,1.0899490310937716e-09,7.259515450507591e-10,1.4228388828206944e-10
36200000000.0,1.0700108164323794e-09,7.163304911977053e-10,1.4039819637753885e-10
36300000000.0,1.0498102615787158e-09,7.076992448445312e-10,1.3870650317814747e-10
36400000000.0,1.0289750078420756e-09,7.002960934016851e-10,1.3725551215814007e-10
36500000000.0,1.0090582663794507e-09,6.925464784943376e-10,1.3573661554689447e-10
36600000000.0,9.901157985608188e-10,6.838985867145268e-10,1.3404165990383158e-10
36700000000.0,9.709337165942223e-10,6.76241888828715e-10,1.3254097469416206e-10
36800000000.0,9.531120477638002e-10,6.673344568017996e-10,1.3079515009741278e-10
36900000000.0,9.36198028516746e-10,6.576255919479451e-10,1.2889224755298062e-10
37000000000.0,9.1957040379842e-10,6.480589987578357e-10,1.2701722974224456e-10
37100000000.0,9.032598063770014e-10,6.386170039260111e-10,1.2516663276098563e-10
37200000000.0,8.861391002974333e-10,6.304238518404632e-10,1.235608044602323e-10
37300000000.0,8.690135457198133e-10,6.229583292328572e-10,1.2209758891656456e-10
37400000000.0,8.532338633020531e-10,6.143008157017912e-10,1.2040074744490883e-10
37500000000.0,8.380945831925555e-10,6.052864226221559e-10,1.1863395886705158e-10
37600000000.0,8.232889131053574e-10,5.963833092117004e-10,1.1688898070357473e-10
37700000000.0,8.08231704622023e-10,5.880866763123671e-10,1.1526287053601041e-10
37800000000.0,7.929802843699588e-10,5.804666613978646e-10,1.137693750566021e-10
37900000000.0,7.784956511342249e-10,5.724441003246438e-10,1.1219698197987352e-10
38000000000.0,7.64710860774908e-10,5.63964850432388e-10,1.1053507953939987e-10
38100000000.0,7.511642860139246e-10,5.556513750889745e-10,1.0890566831345466e-10
38200000000.0,7.369200614115378e-10,5.484217745557414e-10,1.074886926466798e-10
38300000000.0,7.228904117104273e-10,5.414297658740484e-10,1.0611828412710886e-10
38400000000.0,7.094596007530938e-10,5.340537454525284e-10,1.0467261068956772e-10
38500000000.0,6.96036432318181e-10,5.270273214900906e-10,1.0329545689891901e-10
38600000000.0,6.834377047411525e-10,5.194053553263174e-10,1.0180157898168117e-10
38700000000.0,6.701182090888726e-10,5.1282031598322e-10,1.0051093498675614e-10
38800000000.0,6.570489988518037e-10,5.065930940362195e-10,9.929042191277033e-11
38900000000.0,6.445972231583833e-10,4.99845294662205e-10,9.796787753797328e-11
39000000000.0,6.322942794971508e-10,4.932405898027831e-10,9.667337917267492e-11
39100000000.0,6.210175102620231e-10,4.857708152882806e-10,9.52093302705689e-11
39200000000.0,6.09485669032223e-10,4.790496725932163e-10,9.389201050884085e-11
39300000000.0,5.981612354714958e-10,4.724796060121255e-10,9.260430112134403e-11
39400000000.0,5.875366935785157e-10,4.653624741758948e-10,9.120936891412047e-11
39500000000.0,5.770875306757124e-10,4.5831069664029433e-10,8.982724591444394e-11
39600000000.0,5.668803951071161e-10,4.513999142465921e-10,8.847275745477894e-11
39700000000.0,5.568345148789596e-10,4.4456962527783723e-10,8.713404541650286e-11
39800000000.0,5.464811097157866e-10,4.382202630372313e-10,8.588959328486424e-11
39900000000.0,5.345722812693223e-10,4.333131529224923e-10,8.492781737555817e-11
40000000000.0,5.229080865032341e-10,4.28878515295906e-10,8.405864437229865e-11
40100000000.0,5.124988282629248e-10,4.233863139917624e-10,8.298219269710211e-11
40200000000.0,5.006081923867052e-10,4.1944449550960247e-10,8.220961047123932e-11
40300000000.0,4.896877519419291e-10,4.153030120648118e-10,8.139789463180346e-11
40400000000.0,4.807610784057468e-10,4.0905931433637283e-10,8.017415236399398e-11
40500000000.0,4.711793974034377e-10,4.0360089551047046e-10,7.910432193286357e-11
40600000000.0,4.6204709423364643e-10,3.981945866752942e-10,7.804470487223896e-11
40700000000.0,4.5386423619083787e-10,3.9201341217338606e-10,7.683321693164922e-11
40800000000.0,4.458539760778825e-10,3.8598442081394974e-10,7.56515563388894e-11
40900000000.0,4.3700985127048245e-10,3.807912757023161e-10,7.463371860036017e-11
41000000000.0,4.2828428735539375e-10,3.7587294696947475e-10,7.366974388231041e-11
41100000000.0,4.206816927349957e-10,3.700240795900191e-10,7.2523386940902e-11
41200000000.0,4.132399991159378e-10,3.6429592563154094e-10,7.140068939525022e-11
41300000000.0,4.054800018075911e-10,3.5908512936313304e-10,7.03793920935647e-11
41400000000.0,3.9767087833074236e-10,3.5414109562433204e-10,6.94103792869246e-11
41500000000.0,3.901636736758236e-10,3.4888249575407107e-10,6.837971265144276e-11
41600000000.0,3.821269927477046e-10,3.44204005263273e-10,6.746274536504503e-11
41700000000.0,3.745394338837599e-10,3.396824320095125e-10,6.657653329196202e-11
41800000000.0,3.661054360122658e-10,3.3531706224765173e-10,6.572093654071728e-11
41900000000.0,3.564471958877766e-10,3.3243635131832594e-10,6.515632757358233e-11
42000000000.0,3.4786745889193715e-10,3.2904522063031506e-10,6.449167817204536e-11
42100000000.0,3.4057325592158127e-10,3.2489042574181783e-10,6.367735333758479e-11
42200000000.0,3.3349947097875826e-10,3.202622307394507e-10,6.2770243785778e-11
42300000000.0,3.237577421528749e-10,3.172971762843556e-10,6.218910379135935e-11
42400000000.0,3.1337089721390815e-10,3.158870001387838e-10,6.191271434564153e-11
42500000000.0,3.051909135497631e-10,3.130394863265588e-10,6.13546118938974e-11
42600000000.0,2.976535317200341e-10,3.0953373603273025e-10,6.066749746242793e-11
42700000000.0,2.9129261498440325e-10,3.0560168171653325e-10,5.989682897792779e-11
42800000000.0,2.8584196139723695e-10,3.009217416928355e-10,5.897957758830228e-11
42900000000.0,2.8010377133143243e-10,2.966273827748339e-10,5.813789870670513e-11
43000000000.0,2.7385110216414166e-10,2.9259015739751134e-10,5.734661707300279e-11
43100000000.0,2.659471074343635e-10,2.8974053077218066e-10,5.678810051749933e-11
43200000000.0,2.5793419759825395e-10,2.8729326476295497e-10,5.6308445193632194e-11
43300000000.0,2.514470332072687e-10,2.838769250508034e-10,5.56388549141551e-11
43400000000.0,2.450508823246204e-10,2.8041118917056733e-10,5.4959583163636e-11
43500000000.0,2.3683790057741093e-10,2.776104993626923e-10,5.441065804810565e-11
43600000000.0,2.283621274355824e-10,2.752865680127953e-10,5.395517587327149e-11
43700000000.0,2.217258463213996e-10,2.7246162169623764e-10,5.340149656940028e-11
43800000000.0,2.1658733522826713e-10,2.6896788596160335e-10,5.271673694826189e-11
43900000000.0,2.1216931286400307e-10,2.6501654731345966e-10,5.1942288804153616e-11
44000000000.0,2.0802937137800356e-10,2.6101640176181843e-10,5.1158274682740124e-11
44100000000.0,2.0432747233459075e-10,2.56852838239169e-10,5.034223122756636e-11
44200000000.0,2.0057121582787492e-10,2.526689255105587e-10,4.9522199401312875e-11
44300000000.0,1.948955165008935e-10,2.489667914164133e-10,4.87965944522666e-11
44400000000.0,1.8777985016632503e-10,2.46318134994194e-10,4.8277467332769544e-11
44500000000.0,1.8275450053391774e-10,2.4330373958840753e-10,4.768665668971909e-11
44600000000.0,1.7964470774016744e-10,2.393704147551955e-10,4.691573918845983e-11
44700000000.0,1.759483824593354e-10,2.357417850922934e-10,4.620454084320765e-11
44800000000.0,1.720377192256152e-10,2.323056132615788e-10,4.5531063539918476e-11
44900000000.0,1.6812582471725339e-10,2.2872021130701032e-10,4.4828337669813105e-11
45000000000.0,1.6592408649811082e-10,2.2722150656375465e-10,4.453459693778906e-11
