time,vt
86700000000.0,0.0
87000000000.0,0.0
87300000000.0,0.0
87600000000.0,0.0
87900000000.0,0.0
88200000000.0,0.0
88500000000.0,0.0
88800000000.0,0.0
89100000000.0,0.0
89400000000.0,0.0
89700000000.0,0.0
90000000000.0,0.0
90300000000.0,0.0
90600000000.0,0.0
90900000000.0,0.0
91200000000.0,0.0
91500000000.0,0.0
91800000000.0,0.0
92100000000.0,0.0
92400000000.0,0.0
92700000000.0,0.0
93000000000.0,0.0
93300000000.0,0.0
93600000000.0,0.0
93900000000.0,0.0
94200000000.0,0.0
94500000000.0,0.0
94800000000.0,0.0
95100000000.0,0.0
95400000000.0,0.0
95700000000.0,0.0
96000000000.0,0.0
96300000000.0,0.0
96600000000.0,0.0
96900000000.0,0.0
97200000000.0,0.0
97500000000.0,0.0
97800000000.0,0.0
98100000000.0,0.0
98400000000.0,0.0
98700000000.0,0.0
99000000000.0,0.0
99300000000.0,0.0
99600000000.0,0.0
99900000000.0,0.0
100200000000.0,0.0
100500000000.0,0.0
100800000000.0,0.0
101100000000.0,0.0
101400000000.0,0.0
101700000000.0,0.0
102000000000.0,0.0
102300000000.0,0.0
102600000000.0,0.0
102900000000.0,0.0
103200000000.0,0.0
103500000000.0,0.0
103800000000.0,0.0
104100000000.0,0.0
104400000000.0,0.0
104700000000.0,0.0
105000000000.0,0.0
105300000000.0,0.0
105600000000.0,0.0
105900000000.0,0.0
106200000000.0,0.0
106500000000.0,0.0
106800000000.0,0.0
107100000000.0,0.0
107400000000.0,0.0
107700000000.0,0.0
108000000000.0,0.0
108300000000.0,0.0
108600000000.0,0.0
108900000000.0,0.0
109200000000.0,0.0
109500000000.0,0.0
109800000000.0,0.0
110100000000.0,0.0
110400000000.0,0.0
110700000000.0,0.0
111000000000.0,0.0
111300000000.0,0.0
111600000000.0,0.0
111900000000.0,0.0
112200000000.0,0.0
112500000000.0,0.0
112800000000.0,0.0
113100000000.0,0.0
113400000000.0,0.0
113700000000.0,0.0
114000000000.0,0.0
114300000000.0,0.0
114600000000.0,0.0
114900000000.0,0.0
115200000000.0,0.0
115500000000.0,0.0
115800000000.0,0.0
116100000000.0,0.0
116400000000.0,0.0
116700000000.0,0.0
117000000000.0,0.0
117300000000.0,0.0
117600000000.0,0.0
117900000000.0,0.0
118200000000.0,0.0
118500000000.0,0.0
118800000000.0,0.0
119100000000.0,0.0
119400000000.0,0.0
119700000000.0,0.0
120000000000.0,0.0
120300000000.0,0.0
120600000000.0,0.0
120900000000.0,0.0
121200000000.0,0.0
121500000000.0,0.0
121800000000.0,0.0
122100000000.0,0.0
122400000000.0,0.0
122700000000.0,0.0
123000000000.0,0.0
123300000000.0,0.0
123600000000.0,0.0
123900000000.0,0.0
124200000000.0,0.0
124500000000.0,0.0
124800000000.0,0.0
125100000000.0,0.0
125400000000.0,0.0
125700000000.0,0.0
126000000000.0,0.0
126300000000.0,0.0
126600000000.0,0.0
126900000000.0,0.0
127200000000.0,0.0
127500000000.0,0.0
127800000000.0,0.0
128100000000.0,0.0
128400000000.0,0.0
128700000000.0,0.0
129000000000.0,0.0
129300000000.0,0.0
129600000000.0,0.0
129900000000.0,0.0
130200000000.0,0.0
130500000000.0,0.0
130800000000.0,0.0
131100000000.0,0.0
131400000000.0,0.0
131700000000.0,0.0
132000000000.0,0.0
132300000000.0,0.0
132600000000.0,0.0
132900000000.0,0.0
133200000000.0,0.0
133500000000.0,0.0
133800000000.0,0.0
134100000000.0,0.0
134400000000.0,0.0
134700000000.0,0.0
135000000000.0,0.0
