time,vt_average,vt_std_dev,vt_margin_of_error
34000000000.0,2.7064912353097717e-09,1.3138780979501576e-09,2.5751537520582986e-10
34100000000.0,2.6691541874010435e-09,1.3008740350043478e-09,2.549666257031819e-10
34200000000.0,2.6323307289294995e-09,1.287991632294095e-09,2.524417211685383e-10
34300000000.0,2.595995269569234e-09,1.2752151939938873e-09,2.499375852766277e-10
34400000000.0,2.5601812475483844e-09,1.2625128858067568e-09,2.4744797861989734e-10
34500000000.0,2.5248479355658234e-09,1.2499197853627221e-09,2.44979776287497e-10
34600000000.0,2.4899841595577454e-09,1.2374630586276883e-09,2.4253830271090465e-10
34700000000.0,2.4555979944632404e-09,1.2251047940530002e-09,2.4011612736312406e-10
34800000000.0,2.421696822895404e-09,1.2128235332758358e-09,2.377090444823254e-10
34900000000.0,2.388238160102871e-09,1.2006621478188965e-09,2.3532545673255437e-10
35000000000.0,2.355249467503869e-09,1.1885867593862073e-09,2.329587240898142e-10
35100000000.0,2.32274501114392e-09,1.176598635723768e-09,2.3060909502775477e-10
35200000000.0,2.290644695301607e-09,1.1647401475878444e-09,2.2828487406200424e-10
35300000000.0,2.2589792361120674e-09,1.1529800728621804e-09,2.2597994177022407e-10
35400000000.0,2.2277525482388066e-09,1.1413283619220575e-09,2.2369624839013288e-10
35500000000.0,2.1969385174479523e-09,1.1297684941419653e-09,2.214305559386303e-10
35600000000.0,2.1665430576919446e-09,1.1182987115757935e-09,2.191825198646101e-10
35700000000.0,2.1356319118640983e-09,1.1084586024664444e-09,2.1725389391878323e-10
35800000000.0,2.1042433765647193e-09,1.1004323507126407e-09,2.1568077748195255e-10
35900000000.0,2.0742428675729092e-09,1.090929557403617e-09,2.1381826421813107e-10
36000000000.0,2.0455733197351573e-09,1.0796962318840567e-09,2.116165728736358e-10
36100000000.0,2.017253897833061e-09,1.0685737646793251e-09,2.094366093595856e-10
36200000000.0,1.98931120992394e-09,1.0576066229995042e-09,2.072870890890059e-10
36300000000.0,1.961778463227956e-09,1.0467114855410608e-09,2.0515168138648966e-10
36400000000.0,1.9346394871413972e-09,1.0358751491408367e-09,2.030277984796097e-10
36500000000.0,1.907853917774421e-09,1.0251330465288547e-09,2.0092238505583789e-10
36600000000.0,1.881452635661609e-09,1.0144876231077041e-09,1.9883592040527446e-10
36700000000.0,1.855408495532777e-09,1.0039635822173438e-09,1.9677324629358114e-10
36800000000.0,1.829710698048658e-09,9.93509429150288e-10,1.9472426994355128e-10
36900000000.0,1.804375261259657e-09,9.831304628881283e-10,1.9269002993649237e-10
37000000000.0,1.7793583400973647e-09,9.728930559858727e-10,1.906835350541421e-10
37100000000.0,1.754723320793274e-09,9.627143425891359e-10,1.8868854388748615e-10
37200000000.0,1.730431940101525e-09,9.526229559778782e-10,1.8671066845627266e-10
37300000000.0,1.706466079867892e-09,9.426310132980614e-10,1.847522836774697e-10
37400000000.0,1.6828438651912085e-09,9.327087987177265e-10,1.8280756535503626e-10
37500000000.0,1.6595223997676425e-09,9.228835155249795e-10,1.8088184523546717e-10
37600000000.0,1.6365275839907315e-09,9.131729605166412e-10,1.7897861142684333e-10
37700000000.0,1.6138765377319892e-09,9.035480681783802e-10,1.7709216719303665e-10
37800000000.0,1.5915145803340986e-09,8.940013202798408e-10,1.7522103898797458e-10
37900000000.0,1.5694560985171587e-09,8.845311009489452e-10,1.7336491010654954e-10
38000000000.0,1.5476562121594372e-09,8.751729191792316e-10,1.7153074018360774e-10
38100000000.0,1.5261494470071733e-09,8.659194139709339e-10,1.6971708648970601e-10
38200000000.0,1.5049789326468161e-09,8.567110584646662e-10,1.6791228197479343e-10
38300000000.0,1.4841216221279982e-09,8.476074665556046e-10,1.6612801074762233e-10
38400000000.0,1.4635624360108803e-09,8.385954626923652e-10,1.6436169044757383e-10
38500000000.0,1.443251391112004e-09,8.296413792491778e-10,1.6260672234125246e-10
38600000000.0,1.4232354227500341e-09,8.207817219331556e-10,1.6087026141577543e-10
38700000000.0,1.4035076019242015e-09,8.120029493372953e-10,1.5914965360414009e-10
38800000000.0,1.3840887403817663e-09,8.032902873435679e-10,1.5744200323242242e-10
38900000000.0,1.3648985172031499e-09,7.947100198980137e-10,1.5576030171532168e-10
39000000000.0,1.3459400098250112e-09,7.861903420447068e-10,1.5409047554008515e-10
39100000000.0,1.327297593332717e-09,7.777262577141383e-10,1.5243154549508274e-10
39200000000.0,1.3089031944163876e-09,7.693604901629454e-10,1.5079188518474554e-10
39300000000.0,1.2903391369240836e-09,7.615853895241611e-10,1.492679934619264e-10
39400000000.0,1.2707877487384561e-09,7.5569929230226e-10,1.4811433960548364e-10
39500000000.0,1.2519308355250408e-09,7.49467195814572e-10,1.4689287113907895e-10
39600000000.0,1.234541619959636e-09,7.413307648778469e-10,1.4529815997921107e-10
39700000000.0,1.2174076938605678e-09,7.332853752209806e-10,1.4372129258230617e-10
39800000000.0,1.2005229880293191e-09,7.252787122379253e-10,1.4215201547399233e-10
39900000000.0,1.1838741205696749e-09,7.173595601609686e-10,1.4059989018809928e-10
40000000000.0,1.1661497334024164e-09,7.113433763837998e-10,1.3942073983533676e-10
40100000000.0,1.148653461548923e-09,7.056109547245726e-10,1.382972058357085e-10
40200000000.0,1.1327316478189853e-09,6.978485494809271e-10,1.367758023646135e-10
40300000000.0,1.1169810868214566e-09,6.901758697894419e-10,1.352719847785912e-10
40400000000.0,1.1014646698287124e-09,6.825972878300653e-10,1.337866100091649e-10
40500000000.0,1.0848394641375957e-09,6.766737705332433e-10,1.3262562195280777e-10
40600000000.0,1.0679489785292551e-09,6.717370552175673e-10,1.3165804353074255e-10
40700000000.0,1.0526923383595804e-09,6.649767720817858e-10,1.3033305238360003e-10
40800000000.0,1.0368978261536286e-09,6.59032768292127e-10,1.2916804904842994e-10
40900000000.0,1.0208714135789854e-09,6.539965045749222e-10,1.281809594981932e-10
41000000000.0,1.0062467603823472e-09,6.473321617850781e-10,1.2687477231332085e-10
41100000000.0,9.922941609813832e-10,6.400817233200411e-10,1.2545371248696121e-10
41200000000.0,9.781428145116577e-10,6.333678124609816e-10,1.2413781013904432e-10
41300000000.0,9.62766017370891e-10,6.283945870455104e-10,1.2316307586891204e-10
41400000000.0,9.475657637622372e-10,6.238277226249539e-10,1.2226798689025525e-10
41500000000.0,9.333973428048922e-10,6.181405854109576e-10,1.211533284787982e-10
41600000000.0,9.199424254152651e-10,6.118879239644042e-10,1.1992782935452152e-10
41700000000.0,9.057821683583449e-10,6.067849964647997e-10,1.1892767394302715e-10
41800000000.0,8.913010848900625e-10,6.025438787492828e-10,1.1809643014536637e-10
41900000000.0,8.784789914520311e-10,5.963066817078781e-10,1.1687396198880306e-10
42000000000.0,8.663595262317889e-10,5.894757701496646e-10,1.1553512792523536e-10
42100000000.0,8.532610852456242e-10,5.840339977995474e-10,1.1446856014340581e-10
42200000000.0,8.403357984158321e-10,5.788161521075296e-10,1.1344588118008158e-10
42300000000.0,8.277377897934459e-10,5.733089406121719e-10,1.1236648756146695e-10
42400000000.0,8.153375762219034e-10,5.680419039354331e-10,1.11334167342301e-10
42500000000.0,8.040725449865546e-10,5.614806895428832e-10,1.1004819295187664e-10
42600000000.0,7.929159033222482e-10,5.549884597916481e-10,1.0877573930269863e-10
42700000000.0,7.819715312147492e-10,5.485461100998335e-10,1.075130619655217e-10
42800000000.0,7.711548440036168e-10,5.421825431096321e-10,1.0626582575412142e-10
42900000000.0,7.605010023016088e-10,5.358980896180076e-10,1.0503409550351133e-10
43000000000.0,7.499956657949829e-10,5.296646709897498e-10,1.0381236790231666e-10
43100000000.0,7.395907291280588e-10,5.235300367903157e-10,1.0261000169339483e-10
43200000000.0,7.29353566466138e-10,5.174646714764664e-10,1.0142121193657253e-10
43300000000.0,7.177656958182844e-10,5.129040258064694e-10,1.0052734181062825e-10
43400000000.0,7.063248216421673e-10,5.088429008448646e-10,9.973137594448204e-11
43500000000.0,6.965073142702685e-10,5.028939505544098e-10,9.856540311297098e-11
43600000000.0,6.86227558975787e-10,4.97785242682109e-10,9.756411476924643e-11
43700000000.0,6.74675040037437e-10,4.941833968371396e-10,9.685816595584588e-11
43800000000.0,6.639199713301174e-10,4.901304169589063e-10,9.606379649670562e-11
43900000000.0,6.547779867581646e-10,4.843691471771742e-10,9.493460836896421e-11
44000000000.0,6.457650595914595e-10,4.787016859922531e-10,9.382380638834181e-11
44100000000.0,6.368465152758592e-10,4.730600185499236e-10,9.271805988837002e-11
44200000000.0,6.280545159778661e-10,4.67506583618263e-10,9.162960664271586e-11
44300000000.0,6.174735604681884e-10,4.6341823695439146e-10,9.08283054209656e-11
44400000000.0,6.070264782070247e-10,4.60067635963942e-10,9.017159969418108e-11
44500000000.0,5.979532720236512e-10,4.553264026337983e-10,8.924233503724283e-11
44600000000.0,5.872621943911497e-10,4.52257078825483e-10,8.86407586251239e-11
44700000000.0,5.774389692249072e-10,4.488559285792031e-10,8.797414542625209e-11
44800000000.0,5.694985719603989e-10,4.435014523178821e-10,8.69246873634257e-11
44900000000.0,5.616498101573221e-10,4.381927053515281e-10,8.588419207771669e-11
45000000000.0,5.577298549379036e-10,4.3551583607340707e-10,8.53595353400728e-11
