time,vt
3420000000.0,1.470412048937709e-07
3480000000.0,1.4705706563016211e-07
3540000000.0,1.470581185687612e-07
3600000000.0,1.4704806803910679e-07
3660000000.0,1.47041188902606e-07
3720000000.0,1.4704248646770914e-07
3780000000.0,1.4702531071724902e-07
3840000000.0,1.470111689943855e-07
3900000000.0,1.470202921080518e-07
3960000000.0,1.4700739473846353e-07
4020000000.0,1.4699663574345135e-07
4080000000.0,1.470220280676152e-07
4140000000.0,1.4700318482295105e-07
4200000000.0,1.4699815390533677e-07
4260000000.0,1.4700848815025373e-07
4320000000.0,1.4698903890783885e-07
4380000000.0,1.4699153715601077e-07
4440000000.0,1.4698967019027956e-07
4500000000.0,1.4698143936043726e-07
4560000000.0,1.4696531763089664e-07
4620000000.0,1.469722594551474e-07
4680000000.0,1.469587514392209e-07
4740000000.0,1.469771782169423e-07
4800000000.0,1.469773299664714e-07
4860000000.0,1.4695833539361712e-07
4920000000.0,1.4697904999507223e-07
4980000000.0,1.4696249270443733e-07
5040000000.0,1.4695627509471094e-07
5100000000.0,1.469560675693206e-07
5160000000.0,1.4694925069150646e-07
5220000000.0,1.469438760211393e-07
5280000000.0,1.4694112382619532e-07
5340000000.0,1.4693208148075556e-07
5400000000.0,1.469441677209341e-07
5460000000.0,1.4695968674001625e-07
5520000000.0,1.4694124233091306e-07
5580000000.0,1.4693558549956986e-07
5640000000.0,1.469276184998404e-07
5700000000.0,1.4693366795524354e-07
5760000000.0,1.469396627417111e-07
5820000000.0,1.4692245101984576e-07
5880000000.0,1.4692960266533593e-07
5940000000.0,1.469135892971085e-07
6000000000.0,1.4690766593465732e-07
6060000000.0,1.4691389791063187e-07
6120000000.0,1.4692470740349534e-07
6180000000.0,1.4692015380279932e-07
6240000000.0,1.4692627787360133e-07
6300000000.0,1.4692948224895903e-07
6360000000.0,1.4690465118779417e-07
6420000000.0,1.469053467184512e-07
6480000000.0,1.469062108531549e-07
6540000000.0,1.4690724038919155e-07
6600000000.0,1.4688440579593155e-07
6660000000.0,1.4687888753110743e-07
6720000000.0,1.4685268083209454e-07
6780000000.0,1.4682439543429642e-07
6840000000.0,1.4680203459563832e-07
6900000000.0,1.4677219452620434e-07
6960000000.0,1.4673688214486404e-07
7020000000.0,1.4667465028044394e-07
7080000000.0,1.466198680989944e-07
7140000000.0,1.465359792081526e-07
7200000000.0,1.464348196338726e-07
7260000000.0,1.4632737978099586e-07
7320000000.0,1.461815768315852e-07
7380000000.0,1.4601244743824747e-07
7440000000.0,1.458105900665772e-07
7500000000.0,1.4557153279378049e-07
7560000000.0,1.4529975932904798e-07
7620000000.0,1.4496153083087388e-07
7680000000.0,1.4457926310373577e-07
7740000000.0,1.4415350043034146e-07
7800000000.0,1.4363274570548564e-07
7860000000.0,1.4303050574223595e-07
7920000000.0,1.42354761477044e-07
7980000000.0,1.4157352834527348e-07
8040000000.0,1.4069169064678278e-07
8100000000.0,1.3970272670496205e-07
8160000000.0,1.3858621848319944e-07
8220000000.0,1.3734235987278314e-07
8280000000.0,1.3595855899297894e-07
8340000000.0,1.3443124980369636e-07
8400000000.0,1.3275751220053575e-07
8460000000.0,1.3091699003949886e-07
8520000000.0,1.2891473869563594e-07
8580000000.0,1.2675381667832383e-07
8640000000.0,1.244243381994521e-07
8700000000.0,1.219105514556532e-07
8760000000.0,1.1922461737607633e-07
8820000000.0,1.1637249842404245e-07
8880000000.0,1.1334856182957859e-07
8940000000.0,1.101649261707267e-07
9000000000.0,1.0682929880251088e-07
9060000000.0,1.0335077334398285e-07
9120000000.0,9.973816016942276e-08
9180000000.0,9.600382211114706e-08
9240000000.0,9.216168124610347e-08
9300000000.0,8.822708129976606e-08
9360000000.0,8.421662143238587e-08
9420000000.0,8.014796413550623e-08
9480000000.0,7.60396206325075e-08
9540000000.0,7.191651015575897e-08
9600000000.0,6.779043912783841e-08
9660000000.0,6.367352440754204e-08
9720000000.0,5.9596460076892666e-08
9780000000.0,5.558004712332112e-08
9840000000.0,5.1642704248844767e-08
9900000000.0,4.77946692536682e-08
9960000000.0,4.4052309451319866e-08
10020000000.0,4.043783595993122e-08
10080000000.0,3.696118935924042e-08
10140000000.0,3.363422797450775e-08
10200000000.0,3.046703298054297e-08
10260000000.0,2.7467823908236892e-08
10320000000.0,2.4642909015440645e-08
10380000000.0,2.1996670777320513e-08
10440000000.0,1.9531585744050287e-08
10500000000.0,1.724827773809355e-08
10560000000.0,1.5145601798807633e-08
10620000000.0,1.3220756153443127e-08
10680000000.0,1.1469418588876675e-08
10740000000.0,9.885903091646757e-09
10800000000.0,8.463332370288185e-09
10860000000.0,7.193821415636181e-09
10920000000.0,6.0686673307812545e-09
10980000000.0,5.078540819033054e-09
11040000000.0,4.213674781300964e-09
11100000000.0,3.464046139672414e-09
11160000000.0,2.819547276366438e-09
11220000000.0,2.2701434054928958e-09
11280000000.0,1.8060135578568331e-09
11340000000.0,1.4176736883256558e-09
11400000000.0,1.0960806859766568e-09
11460000000.0,8.327182121447822e-10
11520000000.0,6.196572093813851e-10
11580000000.0,4.4963280880334023e-10
11640000000.0,3.1592073791348826e-10
11700000000.0,2.1251278617777204e-10
11760000000.0,1.342166079394995e-10
11820000000.0,7.642464251866773e-11
11880000000.0,3.496523217252572e-11
11940000000.0,6.317071106443262e-12
12000000000.0,-1.2358553160338368e-11
12060000000.0,-2.3497508975493817e-11
12120000000.0,-2.909824690626963e-11
12180000000.0,-3.077966047451561e-11
12240000000.0,-2.983611255542272e-11
12300000000.0,-2.7246659424836673e-11
12360000000.0,-2.372086006481291e-11
12420000000.0,-1.9860555658153783e-11
12480000000.0,-1.627779742511143e-11
12540000000.0,-7.317410829934251e-12
12600000000.0,0.0
12660000000.0,0.0
12720000000.0,0.0
12780000000.0,0.0
12840000000.0,0.0
12900000000.0,0.0
12960000000.0,0.0
13020000000.0,0.0
13080000000.0,0.0
13140000000.0,0.0
13200000000.0,0.0
13260000000.0,0.0
13320000000.0,0.0
13380000000.0,0.0
13440000000.0,0.0
13500000000.0,0.0
13560000000.0,0.0
13620000000.0,0.0
13680000000.0,0.0
13740000000.0,0.0
13800000000.0,0.0
13860000000.0,0.0
13920000000.0,0.0
13980000000.0,0.0
14040000000.0,0.0
14100000000.0,0.0
14160000000.0,0.0
14220000000.0,0.0
14280000000.0,0.0
14340000000.0,0.0
14400000000.0,0.0
14460000000.0,0.0
14520000000.0,0.0
14580000000.0,0.0
14640000000.0,0.0
14700000000.0,0.0
14760000000.0,0.0
14820000000.0,0.0
14880000000.0,0.0
14940000000.0,0.0
15000000000.0,0.0
15060000000.0,0.0
15120000000.0,0.0
15180000000.0,0.0
15240000000.0,0.0
15300000000.0,0.0
15360000000.0,0.0
15420000000.0,0.0
15480000000.0,0.0
15540000000.0,0.0
15600000000.0,0.0
15660000000.0,0.0
15720000000.0,0.0
15780000000.0,0.0
15840000000.0,0.0
15900000000.0,0.0
15960000000.0,0.0
16020000000.0,0.0
16080000000.0,0.0
16140000000.0,0.0
16200000000.0,0.0
16260000000.0,0.0
16320000000.0,0.0
16380000000.0,0.0
16440000000.0,0.0
16500000000.0,0.0
16560000000.0,0.0
16620000000.0,0.0
16680000000.0,0.0
16740000000.0,0.0
16800000000.0,0.0
16860000000.0,0.0
16920000000.0,0.0
16980000000.0,0.0
17040000000.0,0.0
17100000000.0,0.0
17160000000.0,0.0
17220000000.0,0.0
17280000000.0,0.0
17340000000.0,0.0
17400000000.0,0.0
17460000000.0,0.0
17520000000.0,0.0
17580000000.0,0.0
17640000000.0,0.0
17700000000.0,0.0
17760000000.0,0.0
17820000000.0,0.0
17880000000.0,0.0
17940000000.0,0.0
18000000000.0,0.0
18060000000.0,0.0
18120000000.0,0.0
18180000000.0,0.0
18240000000.0,0.0
18300000000.0,0.0
18360000000.0,0.0
18420000000.0,0.0
18480000000.0,0.0
18540000000.0,0.0
18600000000.0,0.0
18660000000.0,0.0
18720000000.0,0.0
18780000000.0,0.0
18840000000.0,0.0
18900000000.0,0.0
18960000000.0,0.0
19020000000.0,0.0
19080000000.0,0.0
19140000000.0,0.0
19200000000.0,0.0
19260000000.0,0.0
19320000000.0,0.0
19380000000.0,0.0
19440000000.0,0.0
19500000000.0,0.0
19560000000.0,0.0
19620000000.0,0.0
19680000000.0,0.0
19740000000.0,0.0
19800000000.0,0.0
19860000000.0,0.0
19920000000.0,0.0
19980000000.0,0.0
20040000000.0,0.0
20100000000.0,0.0
20160000000.0,0.0
20220000000.0,0.0
20280000000.0,0.0
20340000000.0,0.0
20400000000.0,0.0
20460000000.0,0.0
20520000000.0,0.0
20580000000.0,0.0
20640000000.0,0.0
20700000000.0,0.0
20760000000.0,0.0
20820000000.0,0.0
20880000000.0,0.0
20940000000.0,0.0
21000000000.0,0.0
21060000000.0,0.0
21120000000.0,0.0
21180000000.0,0.0
21240000000.0,0.0
21300000000.0,0.0
21360000000.0,0.0
21420000000.0,0.0
21480000000.0,0.0
21540000000.0,0.0
21600000000.0,0.0
21660000000.0,0.0
21720000000.0,0.0
21780000000.0,0.0
21840000000.0,0.0
21900000000.0,0.0
21960000000.0,0.0
22020000000.0,0.0
22080000000.0,0.0
22140000000.0,0.0
22200000000.0,0.0
22260000000.0,0.0
22320000000.0,0.0
22380000000.0,0.0
22440000000.0,0.0
22500000000.0,0.0
22560000000.0,0.0
22620000000.0,0.0
22680000000.0,0.0
22740000000.0,0.0
22800000000.0,0.0
22860000000.0,0.0
22920000000.0,0.0
22980000000.0,0.0
23040000000.0,0.0
23100000000.0,0.0
23160000000.0,0.0
23220000000.0,0.0
23280000000.0,0.0
23340000000.0,0.0
23400000000.0,0.0
23460000000.0,0.0
23520000000.0,0.0
23580000000.0,0.0
23640000000.0,0.0
23700000000.0,0.0
23760000000.0,0.0
23820000000.0,0.0
23880000000.0,0.0
23940000000.0,0.0
24000000000.0,0.0
24060000000.0,0.0
24120000000.0,0.0
24180000000.0,0.0
24240000000.0,0.0
24300000000.0,0.0
24360000000.0,0.0
24420000000.0,0.0
24480000000.0,0.0
24540000000.0,0.0
24600000000.0,0.0
24660000000.0,0.0
24720000000.0,0.0
24780000000.0,0.0
24840000000.0,0.0
24900000000.0,0.0
24960000000.0,0.0
25020000000.0,0.0
25080000000.0,0.0
25140000000.0,0.0
25200000000.0,0.0
25260000000.0,0.0
25320000000.0,0.0
25380000000.0,0.0
25440000000.0,0.0
25500000000.0,0.0
25560000000.0,0.0
25620000000.0,0.0
25680000000.0,0.0
25740000000.0,0.0
25800000000.0,0.0
25860000000.0,0.0
25920000000.0,0.0
25980000000.0,0.0
26040000000.0,0.0
26100000000.0,0.0
26160000000.0,0.0
26220000000.0,0.0
26280000000.0,0.0
26340000000.0,0.0
26400000000.0,0.0
26460000000.0,0.0
26520000000.0,0.0
26580000000.0,0.0
26640000000.0,0.0
26700000000.0,0.0
26760000000.0,0.0
26820000000.0,0.0
26880000000.0,0.0
26940000000.0,0.0
27000000000.0,0.0
